FSR Live: PB0=270.17, PA7=0.96, PA6=126.75, PA5=216.46, PA4=256.06, PA3=274.75, PA2=285.09, PA1=287.99, PA0=336.79
FSR Live: PB0=269.81, PA7=0.60, PA6=126.72, PA5=216.31, PA4=255.90, PA3=274.58, PA2=284.76, PA1=287.04, PA0=336.48
FSR Live: PB0=269.34, PA7=1.11, PA6=126.86, PA5=216.16, PA4=255.74, PA3=274.23, PA2=284.66, PA1=287.60, PA0=336.13
FSR Live: PB0=269.56, PA7=0.70, PA6=126.77, PA5=216.48, PA4=255.74, PA3=274.08, PA2=284.33, PA1=287.31, PA0=336.36
FSR Live: PB0=270.05, PA7=1.14, PA6=126.45, PA5=216.10, PA4=255.76, PA3=274.55, PA2=284.88, PA1=287.61, PA0=336.81
FSR Live: PB0=269.24, PA7=1.01, PA6=126.87, PA5=216.48, PA4=255.89, PA3=273.95, PA2=284.11, PA1=286.64, PA0=336.10
FSR Live: PB0=269.79, PA7=1.05, PA6=126.64, PA5=215.95, PA4=255.76, PA3=274.85, PA2=284.90, PA1=286.95, PA0=336.51
FSR Live: PB0=269.54, PA7=1.17, PA6=126.77, PA5=216.16, PA4=255.65, PA3=274.00, PA2=284.33, PA1=287.35, PA0=336.36
FSR Live: PB0=270.05, PA7=0.98, PA6=126.69, PA5=216.08, PA4=255.88, PA3=274.95, PA2=284.83, PA1=286.73, PA0=336.67
FSR Live: PB0=270.36, PA7=1.02, PA6=126.55, PA5=216.26, PA4=256.06, PA3=275.25, PA2=285.06, PA1=287.27, PA0=336.64
FSR Live: PB0=268.96, PA7=1.21, PA6=126.72, PA5=215.77, PA4=255.60, PA3=274.70, PA=2284.51, PA1=286.65, PA0=335.59
FSR Live: PB0=269.38, PA7=0.81, PA6=127.06, PA5=215.86, PA4=255.56, PA3=274.38, PA2=284.90, PA1=287.67, PA0=335.86
FSR Live: PB0=269.88, PA7=1.23, PA6=127.20, PA5=216.29, PA4=256.01, PA3=274.88, PA2=284.88, PA1=286.91, PA0=336.58
FSR Live: PB0=269.79, PA7=1.00, PA6=127.31, PA5=215.95, PA4=255.66, PA3=275.01, PA2=285.27, PA1=287.20, PA0=336.23
FSR Live: PB0=269.36, PA7=0.94, PA6=126.76, PA5=216.27, PA4=255.73, PA3=274.33, PA2=284.65, PA1=287.49, PA0=336.11
FSR Live: PB0=270.55, PA7=0.77, PA6=127.01, PA5=216.60, PA4=256.30, PA3=275.36, PA2=284.94, PA1=286.81, PA0=337.55
FSR Live: PB0=269.29, PA7=0.71, PA6=126.69, PA5=216.05, PA4=255.59, PA3=274.25, PA2=284.50, PA1=287.26, PA0=336.14
FSR Live: PB0=270.09, PA7=0.90, PA6=126.71, PA5=215.91, PA4=255.89, PA3=274.92, PA2=284.67, PA1=286.88, PA0=336.81
FSR Live: PB0=269.92, PA7=0.73, PA6=126.82, PA5=215.66, PA4=255.69, PA3=275.33, PA2=285.35, PA1=287.38, PA0=336.73
FSR Live: PB0=269.10, PA7=0.86, PA6=126.72, PA5=215.64, PA4=255.56, PA3=274.40, PA2=284.55, PA1=287.29, PA0=335.90
FSR Live: PB0=269.63, PA7=1.01, PA6=126.41, PA5=215.11, PA4=255.46, PA3=275.40, PA2=285.31, PA1=287.17, PA0=336.34
FSR Live: PB0=269.76, PA7=0.66, PA6=126.91, PA5=216.23, PA4=255.84, PA3=274.52, PA2=284.74, PA1=287.24, PA0=336.19
FSR Live: PB0=270.00, PA7=1.02, PA6=126.49, PA5=215.46, PA4=255.90, PA3=275.69, PA2=285.20, PA1=286.74, PA0=336.40
FSR Live: PB0=269.65, PA7=0.65, PA6=126.74, PA5=216.64, PA4=256.05, PA3=274.38, PA2=284.38, PA1=286.95, PA0=336.55
FSR Live: PB0=269.95, PA7=0.75, PA6=126.57, PA5=215.79, PA4=255.36, PA3=274.36, PA2=284.17, PA1=286.51, PA0=336.35
FSR Live: PB0=269.65, PA7=0.86, PA6=126.56, PA5=216.34, PA4=255.81, PA3=274.45, PA2=284.58, PA1=287.13, PA0=336.39
FSR Live: PB0=269.88, PA7=0.75, PA6=126.75, PA5=216.33, PA4=256.04, PA3=274.54, PA2=284.69, PA1=287.29, PA0=336.46
FSR Live: PB0=270.05, PA7=0.49, PA6=126.69, PA5=216.70, PA4=255.95, PA3=273.67, PA2=284.00, PA1=287.31, PA0=336.49
FSR Live: PB0=269.84, PA7=0.80, PA6=126.66, PA5=216.20, PA4=256.13, PA3=275.08, PA2=284.98, PA1=287.10, PA0=336.46
FSR Live: PB0=269.95, PA7=0.65, PA6=126.82, PA5=216.83, PA4=256.25, PA3=274.25, PA2=284.70, PA1=287.67, PA0=336.46
FSR Live: PB0=270.51, PA7=0.68, PA6=126.68, PA5=216.56, PA4=256.20, PA3=275.16, PA2=285.09, PA1=287.65, PA0=337.25
FSR Live: PB0=269.44, PA7=0.57, PA6=126.69, PA5=216.26, PA4=255.96, PA3=274.63, PA2=284.64, PA1=286.88, PA0=336.26
FSR Live: PB0=270.00, PA7=0.75, PA6=126.82, PA5=216.96, PA4=256.26, PA3=274.42, PA2=284.33, PA1=286.92, PA0=336.81
FSR Live: PB0=270.15, PA7=0.08, PA6=125.99, PA5=217.85, PA4=256.79, PA3=274.34, PA2=284.54, PA1=287.13, PA0=337.16
FSR Live: PB0=269.45, PA7=0.09, PA6=126.18, PA5=218.18, PA4=256.91, PA3=274.02, PA2=284.36, PA1=287.44, PA0=336.38
FSR Live: PB0=269.85, PA7=0.17, PA6=126.09, PA5=218.04, PA4=256.61, PA3=273.76, PA2=284.23, PA1=287.56, PA0=336.90
FSR Live: PB0=270.50, PA7=0.05, PA6=126.31, PA5=218.56, PA4=257.05, PA3=274.15, PA2=284.29, PA1=287.26, PA0=337.48
FSR Live: PB0=269.79, PA7=0.08, PA6=126.21, PA5=218.11, PA4=256.76, PA3=273.88, PA2=284.35, PA1=287.45, PA0=336.79
FSR Live: PB0=269.45, PA7=0.06, PA6=126.21, PA5=218.33, PA4=257.00, PA3=273.91, PA2=284.35, PA1=287.46, PA0=335.98
FSR Live: PB0=270.30, PA7=0.09, PA6=126.22, PA5=218.29, PA4=257.10, PA3=274.64, PA2=284.73, PA1=287.58, PA0=337.14
FSR Live: PB0=269.65, PA7=0.10, PA6=126.10, PA5=217.96, PA4=256.71, PA3=273.99, PA2=284.52, PA1=288.08, PA0=336.66
FSR Live: PB0=270.84, PA7=0.19, PA6=126.05, PA5=218.00, PA4=256.95, PA3=274.51, PA2=284.46, PA1=287.42, PA0=337.40
FSR Live: PB0=269.33, PA7=0.25, PA6=125.91, PA5=217.94, PA4=256.59, PA3=273.42, PA2=284.10, PA1=288.00, PA0=336.33
FSR Live: PB0=269.77, PA7=0.11, PA6=126.09, PA5=218.00, PA4=256.44, PA3=273.42, PA2=284.26, PA1=287.94, PA0=336.49
FSR Live: PB0=269.74, PA7=0.14, PA6=126.16, PA5=218.21, PA4=256.80, PA3=273.59, PA2=284.14, PA1=287.70, PA0=336.71
FSR Live: PB0=269.75, PA7=0.12, PA6=126.10, PA5=217.98, PA4=256.56, PA3=273.59, PA2=284.00, PA1=287.44, PA0=336.56
FSR Live: PB0=269.69, PA7=0.06, PA6=125.97, PA5=217.75, PA4=256.67, PA3=274.17, PA2=284.39, PA1=287.08, PA0=336.52
FSR Live: PB0=269.67, PA7=0.08, PA6=126.20, PA5=218.26, PA4=257.00, PA3=274.49, PA2=284.69, PA1=287.25, PA0=336.39
FSR Live: PB0=270.23, PA7=0.08, PA6=126.07, PA5=218.06, PA4=256.67, PA3=273.99, PA2=284.15, PA1=287.09, PA0=337.06
FSR Live: PB0=270.17, PA7=0.09, PA6=126.15, PA5=218.09, PA4=257.05, PA3=274.71, PA2=284.75, PA1=287.29, PA0=336.54
FSR Live: PB0=269.63, PA7=0.16, PA6=126.21, PA5=218.31, PA4=256.63, PA3=273.31, PA2=283.86, PA1=287.19, PA0=336.34
FSR Live: PB0=269.79, PA7=0.11, PA6=126.29, PA5=218.10, PA4=257.00, PA3=274.49, PA2=284.76, PA1=287.52, PA0=336.70
FSR Live: PB0=269.44, PA7=0.08, PA6=126.24, PA5=218.11, PA4=256.81, PA3=273.70, PA2=284.00, PA1=286.83, PA0=336.46
FSR Live: PB0=269.69, PA7=0.10, PA6=126.18, PA5=218.19, PA4=256.55, PA3=273.55, PA2=283.99, PA1=287.70, PA0=336.75
FSR Live: PB0=269.64, PA7=0.11, PA6=126.16, PA5=218.31, PA4=257.11, PA3=274.30, PA2=284.70, PA1=287.83, PA0=336.48
FSR Live: PB0=269.76, PA7=0.05, PA6=126.02, PA5=217.76, PA4=256.39, PA3=273.71, PA2=283.86, PA1=287.15, PA0=336.55
FSR Live: PB0=269.31, PA7=0.09, PA6=126.04, PA5=217.96, PA4=256.52, PA3=273.23, PA2=283.67, PA1=287.09, PA0=335.98
FSR Live: PB0=269.56, PA7=0.06, PA6=126.05, PA5=218.15, PA4=256.94, PA3=274.06, PA2=284.10, PA1=287.00, PA0=336.25
FSR Live: PB0=269.76, PA7=0.12, PA6=126.12, PA5=218.13, PA4=256.77, PA3=273.89, PA2=284.34, PA1=287.83, PA0=336.89
FSR Live: PB0=269.79, PA7=0.09, PA6=126.06, PA5=217.89, PA4=256.70, PA3=273.95, PA2=284.33, PA1=287.31, PA0=336.48
FSR Live: PB0=270.01, PA7=0.24, PA6=125.96, PA5=217.61, PA4=256.75, PA3=274.67, PA2=284.84, PA1=2873.8, PA0=33766.
FSR Live: PB0=269.42, PA7=0.11, PA6=126.12, PA5=218.27, PA4=256.98, PA3=274.17, PA2=284.50, PA1=287.55, PA0=336.34
FSR Live: PB0=269.41, PA7=0.20, PA6=126.07, PA5=217.95, PA4=256.74, PA3=273.98, PA2=284.45, PA1=287.58, PA0=336.30
FSR Live: PB0=269.80, PA7=0.20, PA6=126.14, PA5=218.09, PA4=256.96, PA3=274.41, PA2=284.80, PA1=287.56, PA0=336.38
FSR Live: PB0=269.70, PA7=0.35, PA6=126.16, PA5=218.14, PA4=256.71, PA3=273.91, PA2=284.42, PA1=287.24, PA0=336.49
FSR Live: PB0=270.09, PA7=0.21, PA6=126.04, PA5=217.85, PA4=256.61, PA3=274.04, PA2=284.31, PA1=287.51, PA0=337.20
FSR Live: PB0=269.31, PA7=0.16, PA6=126.14, PA5=218.14, PA4=256.33, PA3=272.70, PA2=283.64, PA1=287.95, PA0=336.16
FSR Live: PB0=269.91, PA7=0.12, PA6=126.10, PA5=218.16, PA4=256.80, PA3=273.90, PA2=284.27, PA1=287.73, PA0=336.52
FSR Live: PB0=269.46, PA7=0.17, PA6=126.22, PA5=218.35, PA4=256.74, PA3=273.21, PA2=283.85, PA1=288.01, PA0=336.27
FSR Live: PB0=270.64, PA7=0.17, PA6=125.96, PA5=217.48, PA4=256.75, PA3=275.36, PA2=285.11, PA1=287.29, PA0=337.45
FSR Live: PB0=270.23, PA7=0.14, PA6=126.04, PA5=218.08, PA4=257.04, PA3=274.35, PA2=284.41, PA1=287.16, PA0=336.89
FSR Live: PB0=269.96, PA7=0.30, PA6=125.99, PA5=217.79, PA4=256.51, PA3=273.94, PA2=284.31, PA1=287.84, PA0=336.89
FSR Live: PB0=269.39, PA7=0.30, PA6=126.31, PA5=218.15, PA4=256.70, PA3=273.70, PA2=284.27, PA1=287.75, PA0=336.84
FSR Live: PB0=269.02, PA7=0.75, PA6=126.39, PA5=217.23, PA4=256.13, PA3=273.55, PA2=284.05, PA1=287.59, PA0=336.14
FSR Live: PB0=269.55, PA7=1.34, PA6=126.70, PA5=215.95, PA4=255.81, PA3=274.63, PA2=284.74, PA1=287.51, PA0=336.24
FSR Live: PB0=269.79, PA7=1.36, PA6=126.82, PA5=216.45, PA4=255.81, PA3=274.21, PA2=284.26, PA1=286.86, PA0=336.86
FSR Live: PB0=269.39, PA7=0.61, PA6=126.21, PA5=217.93, PA4=256.55, PA3=273.45, PA2=283.80, PA1=287.55, PA0=336.30
FSR Live: PB0=269.58, PA7=0.93, PA6=126.84, PA5=216.83, PA4=255.99, PA3=273.95, PA2=284.27, PA1=287.30, PA0=336.69
FSR Live: PB0=269.50, PA7=0.89, PA6=126.94, PA5=216.80, PA4=256.11, PA3=274.48, PA2=284.64, PA1=287.24, PA0=336.29
FSR Live: PB0=269.40, PA7=0.79, PA6=126.57, PA5=215.36, PA4=255.41, PA3=274.59, PA2=284.59, PA1=287.39, PA0=336.16
FSR Live: PB0=269.63, PA7=0.88, PA6=126.72, PA5=215.76, PA4=255.80, PA3=275.16, PA2=285.27, PA1=287.02, PA0=336.38
FSR Live: PB0=270.14, PA7=0.74, PA6=126.71, PA5=216.10, PA4=256.00, PA3=274.58, PA2=284.69, PA1=287.44, PA0=337.04
FSR Live: PB0=269.41, PA7=0.65, PA6=126.93, PA5=216.81, PA4=256.39, PA3=274.69, PA2=284.86, PA1=287.30, PA0=336.49
FSR Live: PB0=270.00, PA7=0.73, PA6=126.85, PA5=216.49, PA4=256.04, PA3=275.04, PA2=284.58, PA1=286.86, PA0=337.23
FSR Live: PB0=270.31, PA7=0.96, PA6=126.77, PA5=216.68, PA4=256.11, PA3=274.79, PA2=284.73, PA1=287.33, PA0=337.16
FSR Live: PB0=269.90, PA7=0.98, PA6=126.72, PA5=216.23, PA4=255.54, PA3=274.10, PA2=284.08, PA1=287.25, PA0=336.79
FSR Live: PB0=270.58, PA7=61.55, PA6=164.59, PA5=234.77, PA4=265.11, PA3=279.54, PA2=286.85, PA1=287.41, PA0=336.14
FSR Live: PB0=285.70, PA7=997.16, PA6=759.79, PA5=545.34, PA4=431.05, PA3=358.85, PA2=320.44, PA1=300.69, PA0=341.83
FSR Live: PB0=285.73, PA7=1013.26, PA6=766.67, PA5=544.74, PA4=430.01, PA3=357.86, PA2=320.01, PA1=301.58, PA0=342.41
FSR Live: PB0=285.19, PA7=1013.60, PA6=766.96, PA5=545.33, PA4=430.36, PA3=357.79, PA2=319.38, PA1=299.95, PA0=341.08
FSR Live: PB0=284.29, PA7=931.38, PA6=720.36, PA5=525.00, PA4=421.45, PA3=354.40, PA2=318.17, PA1=299.41, PA0=341.24
FSR Live: PB0=269.77, PA7=0.95, PA6=126.95, PA5=216.51, PA4=256.24, PA3=274.73, PA2=285.00, PA1=287.73, PA0=336.76
FSR Live: PB0=269.24, PA7=0.83, PA6=126.87, PA5=216.80, PA4=256.19, PA3=274.04, PA2=284.39, PA1=287.25, PA0=336.34
FSR Live: PB0=269.24, PA7=0.80, PA6=126.81, PA5=216.63, PA4=256.08, PA3=274.21, PA2=284.58, PA1=287.63, PA0=336.33
FSR Live: PB0=270.02, PA7=0.27, PA6=125.95, PA5=217.60, PA4=256.61, PA3=274.54, PA2=284.46, PA1=287.06, PA0=337.04
FSR Live: PB0=270.23, PA7=0.14, PA6=126.15, PA5=218.30, PA4=256.99, PA3=273.99, PA2=284.13, PA1=287.45, PA0=337.14
=====================================
STABLE �� DATA SAVED
FSR Snapshot: PB0=270.10, PA7=0.04, PA6=126.15, PA5=218.19, PA4=257.02, PA3=274.04, PA2=284.42, PA1=287.86, PA0=337.06
=====================================
FSR Live: PB0=270.10, PA7=0.04, PA6=126.15, PA5=218.19, PA4=257.02, PA3=274.04, PA2=284.42, PA1=287.86, PA0=337.06
FSR Live: PB0=270.02, PA7=0.10, PA6=126.25, PA5=218.01, PA4=256.76, PA3=274.48, PA2=284.61, PA1=287.39, PA0=336.94
FSR Live: PB0=269.81, PA7=0.19, PA6=126.07, PA5=217.84, PA4=256.77, PA3=274.46, PA2=284.34, PA1=287.08, PA0=336.75
FSR Live: PB0=270.05, PA7=0.06, PA6=126.24, PA5=218.34, PA4=257.10, PA3=274.13, PA2=284.65, PA1=287.92, PA0=336.90
FSR Live: PB0=269.63, PA7=0.15, PA6=126.14, PA5=218.00, PA4=256.70, PA3=274.09, PA2=284.52, PA1=287.40, PA0=336.33
FSR Live: PB0=269.49, PA7=0.08, PA6=126.05, PA5=218.08, PA4=256.76, PA3=273.98, PA2=284.44, PA1=287.44, PA0=336.46
FSR Live: PB0=269.33, PA7=0.11, PA6=126.12, PA5=217.94, PA4=256.60, PA3=273.74, PA2=284.31, PA1=287.88, PA0=336.66
FSR Live: PB0=269.90, PA7=0.09, PA6=126.05, PA5=217.81, PA4=256.74, PA3=274.21, PA2=284.59, PA1=287.80, PA0=337.00
FSR Live: PB0=270.11, PA7=0.14, PA6=126.11, PA5=218.10, PA4=256.56, PA3=273.64, PA2=283.96, PA1=287.25, PA0=336.94
FSR Live: PB0=269.17, PA7=0.08, PA6=126.16, PA5=218.30, PA4=256.86, PA3=273.94, PA2=284.34, PA1=287.33, PA0=336.21
FSR Live: PB0=270.01, PA7=0.11, PA6=126.02, PA5=217.93, PA4=256.74, PA3=274.33, PA2=284.27, PA1=286.79, PA0=336.95
FSR Live: PB0=270.11, PA7=0.21, PA6=126.20, PA5=218.19, PA4=256.74, PA3=273.61, PA2=283.95, PA1=287.49, PA0=337.10
FSR Live: PB0=270.24, PA7=0.14, PA6=126.04, PA5=218.09, PA4=256.92, PA3=274.49, PA2=284.67, PA1=287.49, PA0=337.06
FSR Live: PB0=269.94, PA7=0.14, PA6=126.21, PA5=218.14, PA4=256.70, PA3=274.01, PA2=284.51, PA1=287.75, PA0=336.79
FSR Live: PB0=269.40, PA7=0.16, PA6=126.00, PA5=217.96, PA4=256.44, PA3=273.48, PA2=283.96, PA1=287.52, PA0=336.36
FSR Live: PB0=269.67, PA7=0.15, PA6=126.09, PA5=217.89, PA4=256.64, PA3=273.99, PA2=284.30, PA1=287.64, PA0=336.63
FSR Live: PB0=268.96, PA7=0.16, PA6=126.22, PA5=218.38, PA4=256.86, PA3=273.77, PA2=284.30, PA1=287.59, PA0=336.31
FSR Live: PB0=269.84, PA7=0.16, PA6=126.14, PA5=218.15, PA4=256.91, PA3=274.21, PA2=284.45, PA1=287.21, PA0=336.71
FSR Live: PB0=270.13, PA7=0.08, PA6=126.19, PA5=218.30, PA4=256.75, PA3=273.49, PA2=284.23, PA1=288.05, PA0=336.92
FSR Live: PB0=270.06, PA7=0.12, PA6=126.00, PA5=217.95, PA4=256.75, PA3=274.21, PA2=284.59, PA1=287.71, PA0=337.00
FSR Live: PB0=269.48, PA7=0.14, PA6=126.21, PA5=218.31, PA4=256.90, PA3=273.95, PA2=284.34, PA1=287.31, PA0=336.55
FSR Live: PB0=269.94, PA7=0.15, PA6=125.96, PA5=217.81, PA4=256.44, PA3=274.00, PA2=284.21, PA1=287.30, PA0=336.84
FSR Live: PB0=270.15, PA7=0.15, PA6=126.11, PA5=218.05, PA4=256.99, PA3=274.50, PA2=284.45, PA1=286.99, PA0=336.77
FSR Live: PB0=269.89, PA7=0.14, PA6=126.18, PA5=217.94, PA4=256.52, PA3=274.09, PA2=284.59, PA1=287.51, PA0=336.84
FSR Live: PB0=269.94, PA7=0.15, PA6=125.99, PA5=217.95, PA4=256.70, PA3=274.14, PA2=284.66, PA1=287.90, PA0=336.61
FSR Live: PB0=269.99, PA7=0.15, PA6=125.91, PA5=217.55, PA4=256.71, PA3=274.36, PA2=284.27, PA1=287.13, PA0=336.90
FSR Live: PB0=269.90, PA7=0.12, PA6=126.14, PA5=218.08, PA4=256.94, PA3=274.10, PA2=284.26, PA1=287.38, PA0=336.76
FSR Live: PB0=269.90, PA7=0.10, PA6=126.10, PA5=218.19, PA4=256.75, PA3=274.13, PA2=284.30, PA1=287.20, PA0=336.88
FSR Live: PB0=269.90, PA7=0.11, PA6=126.02, PA5=217.81, PA4=256.39, PA3=273.64, PA2=283.92, PA1=287.89, PA0=337.01
FSR Live: PB0=269.49, PA7=0.10, PA6=126.09, PA5=217.73, PA4=256.64, PA3=274.20, PA2=284.30, PA1=287.27, PA0=336.63
FSR Live: PB0=269.86, PA7=0.12, PA6=126.02, PA5=217.96, PA4=256.65, PA3=273.60, PA2=284.25, PA1=287.84, PA0=336.91
FSR Live: PB0=270.05, PA7=0.06, PA6=125.99, PA5=218.05, PA4=256.76, PA3=274.05, PA2=284.36, PA1=287.19, PA0=336.83
FSR Live: PB0=270.20, PA7=0.08, PA6=126.19, PA5=218.33, PA4=257.04, PA3=274.35, PA2=284.64, PA1=287.59, PA0=337.08
FSR Live: PB0=269.80, PA7=0.14, PA6=126.20, PA5=218.14, PA4=256.69, PA3=274.08, PA2=284.65, PA1=288.15, PA0=337.00
FSR Live: PB0=269.96, PA7=0.14, PA6=126.11, PA5=218.18, PA4=256.75, PA3=273.85, PA2=284.04, PA1=286.76, PA0=336.46
FSR Live: PB0=269.58, PA7=0.14, PA6=126.12, PA5=218.15, PA4=256.81, PA3=274.42, PA2=284.80,PA1=28 7.30, PA0=336.30
FSR Live: PB0=269.30, PA7=0.14, PA6=126.27, PA5=218.43, PA4=257.00, PA3=274.02, PA2=284.67, PA1=288.05, PA0=336.31
FSR Live: PB0=269.52, PA7=0.20, PA6=126.25, PA5=218.40, PA4=256.90, PA3=273.59, PA2=283.99, PA1=287.48, PA0=336.26
FSR Live: PB0=269.81, PA7=0.14, PA6=126.02, PA5=218.10, PA4=256.49, PA3=273.44, PA2=284.01, PA1=287.52, PA0=336.59
FSR Live: PB0=270.38, PA7=0.11, PA6=126.36, PA5=218.45, PA4=256.81, PA3=273.59, PA2=284.05, PA1=287.59, PA0=337.06
FSR Live: PB0=269.91, PA7=0.17, PA6=126.06, PA5=218.11, PA4=256.92, PA3=273.99, PA2=284.63, PA1=287.94, PA0=336.49
FSR Live: PB0=269.69, PA7=0.10, PA6=125.99, PA5=218.00, PA4=256.86, PA3=274.19, PA2=284.51, PA1=287.49, PA0=336.38
FSR Live: PB0=269.56, PA7=0.06, PA6=126.25, PA5=218.46, PA4=257.02, PA3=274.01, PA2=284.39, PA1=287.61, PA0=336.49
FSR Live: PB0=269.42, PA7=0.10, PA6=126.22, PA5=218.16, PA4=256.52, PA3=273.65, PA2=284.54, PA1=287.88, PA0=336.21
FSR Live: PB0=269.69, PA7=0.15, PA6=126.11, PA5=218.27, PA4=256.60, PA3=273.39, PA2=284.13, PA1=288.08, PA0=336.42
FSR Live: PB0=269.49, PA7=0.11, PA6=126.19, PA5=218.30, PA4=256.90, PA3=273.89, PA2=284.61, PA1=287.99, PA0=336.36
FSR Live: PB0=269.29, PA7=0.11, PA6=126.22, PA5=218.30, PA4=257.01, PA3=274.24, PA2=284.46, PA1=287.39, PA0=336.14
FSR Live: PB0=270.44, PA7=0.11, PA6=126.14, PA5=218.08, PA4=257.06, PA3=274.75, PA2=284.49, PA1=287.31, PA0=337.41
FSR Live: PB0=269.80, PA7=0.15, PA6=126.20, PA5=218.46, PA4=257.24, PA3=274.58, PA2=284.65, PA1=287.23, PA0=336.54
FSR Live: PB0=269.19, PA7=0.12, PA6=126.22, PA5=218.40, PA4=257.05, PA3=273.99, PA2=284.66, PA1=288.14, PA0=336.38
FSR Live: PB0=269.44, PA7=0.15, PA6=126.20, PA5=218.19, PA4=256.95, PA3=274.40, PA2=284.50, PA1=287.13, PA0=336.41
FSR Live: PB0=270.52, PA7=0.25, PA6=126.19, PA5=218.31, PA4=257.02, PA3=274.25, PA2=284.42, PA1=287.25, PA0=337.27
FSR Live: PB0=269.52, PA7=0.12, PA6=126.30, PA5=218.43, PA4=256.86, PA3=273.66, PA2=284.41, PA1=287.84, PA0=336.55
FSR Live: PB0=269.83, PA7=0.12, PA6=126.12, PA5=218.13, PA4=256.80, PA3=273.80, PA2=284.00, PA1=286.79, PA0=336.49
FSR Live: PB0=270.38, PA7=0.14, PA6=125.99, PA5=218.02, PA4=256.58, PA3=273.98, PA2=284.54, PA1=287.71, PA0=336.96
FSR Live: PB0=270.00, PA7=0.16, PA6=125.97, PA5=217.89, PA4=256.80, PA3=274.44, PA2=284.60, PA1=287.10, PA0=336.63
FSR Live: PB0=269.83, PA7=0.14, PA6=126.14, PA5=218.01, PA4=256.52, PA3=273.33, PA2=283.94, PA1=287.81, PA0=336.51
FSR Live: PB0=270.20, PA7=0.06, PA6=125.91, PA5=217.75, PA4=256.33, PA3=273.67, PA2=284.26, PA1=287.84, PA0=337.13
FSR Live: PB0=269.76, PA7=0.19, PA6=126.10, PA5=218.20, PA4=256.75, PA3=273.77, PA2=284.31, PA1=287.42, PA0=336.42
FSR Live: PB0=270.11, PA7=0.10, PA6=126.09, PA5=217.74, PA4=256.56, PA3=274.08, PA2=284.36, PA1=287.48, PA0=336.85
FSR Live: PB0=269.54, PA7=0.11, PA6=126.10, PA5=218.15, PA4=256.75, PA3=273.80, PA2=284.20, PA1=287.58, PA0=336.33
FSR Live: PB0=270.26, PA7=0.09, PA6=126.09, PA5=217.88, PA4=256.90, PA3=274.67, PA2=284.83, PA1=287.39, PA0=336.95
FSR Live: PB0=270.26, PA7=0.09, PA6=126.09, PA5=217.86, PA4=256.70, PA3=274.35, PA2=284.42, PA1=286.81, PA0=337.09
FSR Live: PB0=269.76, PA7=0.14, PA6=126.18, PA5=218.13, PA4=256.59, PA3=273.91, PA2=284.24, PA1=287.45, PA0=336.52
FSR Live: PB0=270.24, PA7=0.08, PA6=125.91, PA5=217.74, PA4=256.54, PA3=274.17, PA2=284.59, PA1=287.71, PA0=336.98
FSR Live: PB0=269.75, PA7=0.14, PA6=126.18, PA5=218.08, PA4=256.90, PA3=274.08, PA2=284.54, PA1=288.04, PA0=336.59
FSR Live: PB0=270.61, PA7=0.19, PA6=126.02, PA5=217.79, PA4=256.61, PA3=274.31, PA2=284.39, PA1=287.56, PA0=337.60
FSR Live: PB0=269.99, PA7=0.17, PA6=126.07, PA5=218.16, PA4=256.66, PA3=273.88, PA2=284.17, PA1=287.33, PA0=336.69
FSR Live: PB0=270.41, PA7=0.10, PA6=126.19, PA5=218.08, PA4=256.88, PA3=274.44, PA2=284.39, PA1=287.20, PA0=336.89
FSR Live: PB0=269.86, PA7=0.14, PA6=126.11, PA5=218.19, PA4=256.88, PA3=274.02, PA2=284.35, PA1=287.51, PA0=336.70
FSR Live: PB0=269.88, PA7=0.14, PA6=126.06, PA5=218.09, PA4=256.67, PA3=273.66, PA2=284.24, PA1=287.51, PA0=336.71
FSR Live: PB0=269.98, PA7=0.17, PA6=126.10, PA5=218.18, PA4=256.73, PA3=273.63, PA2=283.69, PA1=286.89, PA0=336.61
FSR Live: PB0=269.86, PA7=0.12, PA6=126.20, PA5=218.36, PA4=257.01, PA3=274.05, PA2=284.40, PA1=287.54, PA0=336.71
FSR Live: PB0=269.67, PA7=0.16, PA6=126.01, PA5=217.91, PA4=256.59, PA3=273.59, PA2=283.96, PA1=287.45, PA0=336.59
FSR Live: PB0=269.96, PA7=0.10, PA6=126.00, PA5=217.95, PA4=256.65, PA3=273.89, PA2=284.01, PA1=287.02, PA0=336.45
FSR Live: PB0=269.56, PA7=0.14, PA6=126.16, PA5=218.30, PA4=257.10, PA3=273.99, PA2=284.29, PA1=287.24, PA0=336.38
FSR Live: PB0=269.44, PA7=0.16, PA6=126.19, PA5=218.46, PA4=256.81, PA3=273.58, PA2=284.27, PA1=287.25, PA0=335.90
FSR Live: PB0=270.17, PA7=0.20, PA6=125.95, PA5=217.90, PA4=256.83, PA3=274.39, PA2=284.51, PA1=287.48, PA0=336.89
FSR Live: PB0=270.04, PA7=0.19, PA6=126.14, PA5=218.25, PA4=257.01, PA3=274.16, PA2=284.51, PA1=287.65, PA0=336.79
FSR Live: PB0=269.64, PA7=0.19, PA6=126.26, PA5=218.38, PA4=257.10, PA3=274.16, PA2=284.55, PA1=287.40, PA0=336.55
FSR Live: PB0=270.01, PA7=0.11, PA6=125.97, PA5=217.90, PA4=256.40, PA3=273.58, PA2=283.77, PA1=287.05, PA0=337.09
FSR Live: PB0=270.41, PA7=0.11, PA6=125.94, PA5=217.80, PA4=256.85, PA3=274.59, PA2=284.94, PA1=287.79, PA0=336.92
